user_id,pid7_reduced,age_bin,interest,activity_window,activity_n_total,activity_n_urls,activity_n_bias,activity_n_news,activity_n_fake,activity_n_fake_ng,activity_n_fake_either,activity_mean_bias,activity_mean_bias_news,activity_p_news,activity_p_fake,activity_p_fake_ng,activity_p_fake_either,activity_p_fake_news,activity_p_fake_news_ng,activity_p_fake_news_either,browser_history_window,browser_history_n_total,browser_history_n_urls,browser_history_n_bias,browser_history_n_news,browser_history_n_fake,browser_history_n_fake_ng,browser_history_n_fake_either,browser_history_mean_bias,browser_history_mean_bias_news,browser_history_p_news,browser_history_p_fake,browser_history_p_fake_ng,browser_history_p_fake_either,browser_history_p_fake_news,browser_history_p_fake_news_ng,browser_history_p_fake_news_either,activity_gs_search_window,activity_gs_search_n_serps,activity_gs_search_n_cmpts,activity_gs_search_n_results,activity_gs_search_n_urls,activity_gs_search_n_urls_bias,activity_gs_search_n_urls_news,activity_gs_search_n_urls_fake,activity_gs_search_n_urls_fake_ng,activity_gs_search_n_urls_fake_either,activity_gs_search_n_serps_w_news,activity_gs_search_n_serps_w_fake,activity_gs_search_n_serps_w_fake_ng,activity_gs_search_n_serps_w_fake_either,activity_gs_search_n_serps_w_fake_news,activity_gs_search_n_serps_w_fake_news_ng,activity_gs_search_n_serps_w_fake_news_either,activity_gs_search_mean_urls,activity_gs_search_mean_cmpts,activity_gs_search_mean_average_bias,activity_gs_search_mean_weighted_bias,activity_gs_search_mean_ranking_bias,activity_gs_search_mean_average_bias_news,activity_gs_search_mean_weighted_bias_news,activity_gs_search_mean_ranking_bias_news,activity_gs_search_p_serps_w_news,activity_gs_search_p_serps_w_fake,activity_gs_search_p_serps_w_fake_ng,activity_gs_search_p_serps_w_fake_either,activity_gs_search_p_serps_w_fake_news,activity_gs_search_p_serps_w_fake_news_ng,activity_gs_search_p_serps_w_fake_news_either,activity_gs_search_p_urls_news,activity_gs_search_p_urls_fake,activity_gs_search_p_urls_fake_ng,activity_gs_search_p_urls_fake_either,activity_gs_search_p_urls_fake_news,activity_gs_search_p_urls_fake_news_ng,activity_gs_search_p_urls_fake_news_either,activity_gs_follow_window,activity_gs_follow_n_total,activity_gs_follow_n_urls,activity_gs_follow_n_bias,activity_gs_follow_n_news,activity_gs_follow_n_fake,activity_gs_follow_n_fake_ng,activity_gs_follow_n_fake_either,activity_gs_follow_n_unique_urls,activity_gs_follow_n_unique_domains,activity_gs_follow_n_unique_urls_bias,activity_gs_follow_n_unique_urls_news,activity_gs_follow_n_unique_urls_fake,activity_gs_follow_mean_bias,activity_gs_follow_mean_bias_news,activity_gs_follow_p_news,activity_gs_follow_p_fake,activity_gs_follow_p_fake_ng,activity_gs_follow_p_fake_either,activity_gs_follow_p_fake_news,activity_gs_follow_p_fake_news_ng,activity_gs_follow_p_fake_news_either,party7,party_cat,age_group,high_interest,college,female,race_r,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
669,Strong Democrat,18 - 24,Extremely interested,121.3919212962963,29210.0,26876.0,19644.0,270.0,58.0,58.0,58.0,-0.0568274434941974,-0.1685585585585585,0.0100461378181276,0.0021580592350052,0.0021580592350052,0.0021580592350052,0.2148148148148148,0.2148148148148148,0.2148148148148148,210.5454976851852,22765.0,22765.0,16287.0,132.0,14.0,14.0,14.0,-0.0766290722662246,-0.1292921052631578,0.0057983746980013,0.0006149791346365,0.0006149791346365,0.0006149791346365,0.106060606060606,0.106060606060606,0.106060606060606,99.57064814814817,5.0,60.0,140.0,133.0,101.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,12.0,-0.1339803215831787,-0.1780404252421418,-0.0440601036589631,-0.0816260119047619,-0.1054932474191321,-0.0238672355143702,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3308270676691729,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,18-24,1,0,0,4,-0.123513377917982,-0.0962728775775973,-0.0843625300718551,-0.0972220347367477,-0.135694384653759,0.0043749891512787,0.020352654502462,-0.0641569894781717,-0.03466605507767,-0.0030506073341367
670,Independent/Not sure,45 - 64,Not at all interested,,,,,,,,,,,,,,,,,,90.02680555555555,11379.0,11379.0,1738.0,30.0,0.0,0.0,0.0,0.0956264672036823,0.1160233333333333,0.002636435539151,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4, No party,45-64,0,1,1,1,,,,,,,,,,
671,Not very strong Democrat,65+,Extremely interested,13.344814814814814,5717.0,5134.0,1288.0,1213.0,24.0,11.0,35.0,-0.0216718167701859,-0.0576640657084188,0.2362680171406311,0.0046747175691468,0.0021425788858589,0.0068172964550058,0.0197856553998351,0.009068425391591,0.0288540807914262,98.51283564814815,95721.0,95721.0,21418.0,16961.0,401.0,564.0,965.0,-0.1098488280885236,-0.1972157686044041,0.1771920477220254,0.0041892583654579,0.0058921239853323,0.0100813823507903,0.0236424739107363,0.0332527563233299,0.0568952302340663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Not very strong D,65+,1,1,0,1,,,,,,,,,,
672,Strong Democrat,45 - 64,Extremely interested,55.88896990740741,402.0,368.0,16.0,3.0,0.0,0.0,0.0,0.1921937499999999,-0.0024,0.0081521739130434,0.0,0.0,0.0,0.0,0.0,0.0,75.03509259259259,10592.0,10592.0,862.0,90.0,0.0,0.0,0.0,0.1544259860788863,0.1091911111111111,0.0084969788519637,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,45-64,1,0,0,1,,,,,,,,,,
673,Strong Democrat,45 - 64,Extremely interested,111.14663194444444,74194.0,68208.0,25292.0,531.0,0.0,54.0,54.0,0.0608941918393082,0.0303148854961832,0.0077850105559465,0.0,0.0007916959887403,0.0007916959887403,0.0,0.1016949152542373,0.1016949152542373,190.1128703703704,94422.0,94422.0,35357.0,1227.0,0.0,28.0,28.0,0.0493500579800322,0.0688532456861134,0.0129948528944525,0.0,0.0002965410603461,0.0002965410603461,0.0,0.0228198859005704,0.0228198859005704,111.12958333333331,888.0,8556.0,15143.0,12907.0,6525.0,1326.0,2.0,10.0,10.0,343.0,2.0,9.0,9.0,2.0,9.0,9.0,14.53490990990991,9.635135135135137,0.0592717228073423,0.068054694053938,0.0087829712465957,0.0080893927512939,0.0042453238422925,-0.0038440689090013,0.3862612612612612,0.0022522522522522,0.0101351351351351,0.0101351351351351,0.0058309037900874,0.0262390670553935,0.0262390670553935,0.102734950027117,0.0001549546757573,0.0007747733787867,0.0007747733787867,0.0015082956259426,0.0075414781297134,0.0075414781297134,111.10858796296296,120.0,120.0,70.0,6.0,0.0,0.0,0.0,110.0,77.0,66.0,6.0,0.0,0.0183514285714285,-0.3062166666666667,0.05,0.0,0.0,0.0,0.0,0.0,0.0,7,Strong D,45-64,1,1,1,1,-0.166594633772162,0.0328711828977592,-0.0487988590876502,-0.0142481042121799,-0.0089600159361022,0.00275681211366,-0.0002218818599305,0.0373000294542819,0.0166977062065963,0.0244381249793841
674,Strong Democrat,65+,Very interested,13.802835648148148,246.0,203.0,29.0,17.0,0.0,0.0,0.0,0.082203448275862,0.0036470588235294,0.083743842364532,0.0,0.0,0.0,0.0,0.0,0.0,103.66381944444444,72169.0,72169.0,14470.0,5775.0,0.0,0.0,0.0,0.0542087560469937,0.0608494199134199,0.0800205074200834,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,65+,1,0,0,2,,,,,,,,,,
675,Strong Republican,45 - 64,Not very interested,37.34246527777778,47682.0,42920.0,7960.0,2827.0,0.0,5.0,5.0,0.1164846105527628,0.107965829501238,0.0658667287977632,0.0,0.0001164958061509,0.0001164958061509,0.0,0.0017686593562079,0.0017686593562079,71.90442129629629,52650.0,52650.0,6319.0,707.0,0.0,3.0,3.0,0.110465738249723,0.1069531824611032,0.0134283000949667,0.0,5.698005698005698e-05,5.698005698005698e-05,0.0,0.0042432814710042,0.0042432814710042,36.71015046296296,65.0,575.0,1018.0,888.0,335.0,59.0,5.0,0.0,5.0,21.0,4.0,0.0,4.0,4.0,0.0,4.0,13.66153846153846,8.846153846153847,0.0517137489764895,0.0597344239460519,0.0080206749695624,0.0082865952380952,-0.0066736869897959,-0.0149602822278911,0.3230769230769231,0.0615384615384615,0.0,0.0615384615384615,0.1904761904761904,0.0,0.1904761904761904,0.0664414414414414,0.0056306306306306,0.0,0.0056306306306306,0.0847457627118644,0.0,0.0847457627118644,36.71016203703704,43.0,43.0,9.0,1.0,0.0,0.0,0.0,32.0,22.0,8.0,1.0,0.0,0.0542777777777777,-0.3455,0.0232558139534883,0.0,0.0,0.0,0.0,0.0,0.0,1,Strong R,45-64,0,0,1,1,-0.259155280178631,0.0325793879052161,-0.0507124555753304,0.0529943497075927,-0.0347408147469737,0.0308252112148213,0.049215697263954,0.008271399723897,-0.0165627017685803,0.0974218556987928
676,Lean Democrat,18 - 24,Not very interested,,,,,,,,,,,,,,,,,,90.78913194444443,12310.0,12310.0,9132.0,130.0,0.0,0.0,0.0,0.0236771572492334,-0.0100606299212598,0.0105605199025182,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Ind/Lean D,18-24,0,0,0,3,,,,,,,,,,
677,Strong Democrat,25 - 44,Extremely interested,,,,,,,,,,,,,,,,,,90.00327546296296,16942.0,16942.0,10758.0,390.0,3.0,13.0,14.0,0.082569975831939,-0.0188049479166666,0.0230197143194428,0.0001770747255341,0.000767323810648,0.0008263487191594,0.0076923076923076,0.0333333333333333,0.0358974358974358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,25-44,1,0,1,1,,,,,,,,,,
678,Strong Democrat,45 - 64,Extremely interested,102.2133449074074,13732.0,12212.0,3554.0,727.0,0.0,4.0,4.0,0.0739864096792325,0.0194698611111111,0.0595316082541762,0.0,0.0003275466754012,0.0003275466754012,0.0,0.0055020632737276,0.0055020632737276,192.19753472222223,46829.0,46829.0,9290.0,831.0,0.0,4.0,4.0,0.122958073196986,0.0543698911729141,0.0177454141664353,0.0,8.541715603578978e-05,8.541715603578978e-05,0.0,0.0048134777376654,0.0048134777376654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,45-64,1,1,0,1,,,,,,,,,,
679,Lean Democrat,25 - 44,Somewhat interested,47.64082175925926,23099.0,21200.0,5421.0,18.0,0.0,0.0,0.0,0.033423630326508,-0.0830777777777777,0.0008490566037735,0.0,0.0,0.0,0.0,0.0,0.0,136.38980324074075,49566.0,49566.0,11173.0,36.0,0.0,0.0,0.0,0.0539714669292043,-0.0452055555555555,0.0007263043215107,0.0,0.0,0.0,0.0,0.0,0.0,45.20431712962963,165.0,1909.0,3063.0,2610.0,1541.0,434.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,15.818181818181818,11.56969696969697,0.0406328509547084,0.0397142963460478,-0.0009185546086606,-0.083392994980254,-0.0848414266095816,-0.0014484316293276,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1662835249042145,0.0,0.0,0.0,0.0,0.0,0.0,41.32001157407407,58.0,58.0,34.0,1.0,0.0,0.0,0.0,57.0,40.0,34.0,1.0,0.0,0.0441823529411764,-0.261,0.0172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,5,Ind/Lean D,25-44,0,0,1,1,-0.19306774685394,0.0540887870602409,-0.0490767027308212,-0.0101094568019894,-0.0063945178815874,-0.0011037234680683,-0.0156515482304631,0.0233906994995653,0.0298584089825797,0.024509340029717
680,Not very strong Democrat,65+,Extremely interested,94.99909722222222,22956.0,20608.0,3767.0,132.0,0.0,1.0,1.0,0.1147237324130635,-0.0213511450381679,0.0064052795031055,0.0,4.852484472049689e-05,4.852484472049689e-05,0.0,0.0075757575757575,0.0075757575757575,68.18597222222222,32843.0,32843.0,3420.0,334.0,0.0,26.0,26.0,0.0679691228070175,-0.0044691616766467,0.0101695947386048,0.0,0.0007916450994123,0.0007916450994123,0.0,0.0778443113772455,0.0778443113772455,73.47510416666667,302.0,3532.0,5629.0,5005.0,2542.0,576.0,0.0,7.0,7.0,161.0,0.0,7.0,7.0,0.0,7.0,7.0,16.572847682119207,11.695364238410596,0.0631106291401502,0.0628328688240188,-0.0002777603161313,-0.0462395608317608,-0.0515869045065831,-0.0053473436748223,0.5331125827814569,0.0,0.0231788079470198,0.0231788079470198,0.0,0.0434782608695652,0.0434782608695652,0.115084915084915,0.0,0.0013986013986013,0.0013986013986013,0.0,0.0121527777777777,0.0121527777777777,68.39833333333333,103.0,103.0,43.0,8.0,0.0,0.0,0.0,96.0,74.0,38.0,8.0,0.0,0.0583767441860465,-0.2013428571428571,0.0776699029126213,0.0,0.0,0.0,0.0,0.0,0.0,6,Not very strong D,65+,1,0,1,1,-0.255750887522961,0.050862098783256,-0.0465720356967423,0.0012747427064414,-0.0228357535020654,0.0308277521013585,-0.0009824044958014,0.0443729513650735,-0.0009519579332227,0.0102102817055649
681,Not very strong Republican,25 - 44,Very interested,,,,,,,,,,,,,,,,,,92.26162037037037,11584.0,11584.0,6412.0,221.0,0.0,0.0,0.0,-0.1184345913911416,0.0712183098591549,0.0190780386740331,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Not very strong R,25-44,1,0,0,1,,,,,,,,,,
682,Independent/Not sure,45 - 64,Very interested,66.88645833333334,34886.0,31557.0,16607.0,630.0,2.0,6.0,6.0,0.2482484855783711,-0.0628857379767827,0.0199638748930506,6.337738061285928e-05,0.0001901321418385,0.0001901321418385,0.0031746031746031,0.0095238095238095,0.0095238095238095,149.94379629629628,49786.0,49786.0,26264.0,1067.0,5.0,23.0,25.0,0.1712519418215047,-0.0552389320388349,0.0214317277949624,0.0001004298397139,0.0004619772626842,0.0005021491985698,0.0046860356138706,0.021555763823805,0.0234301780693533,64.35619212962963,405.0,19806.0,23224.0,22509.0,6716.0,3142.0,3.0,30.0,33.0,288.0,3.0,6.0,9.0,3.0,6.0,9.0,55.577777777777776,48.903703703703705,-0.0028132853688799,0.0042362217542723,0.0070495071231523,0.0006848831613158,0.0003445643858726,-0.0003403187754432,0.7111111111111111,0.0074074074074074,0.0148148148148148,0.0222222222222222,0.0104166666666666,0.0208333333333333,0.03125,0.1395886090008441,0.0001332800213248,0.001332800213248,0.0014660802345728,0.0009548058561425,0.0095480585614258,0.0105028644175684,64.09108796296296,150.0,150.0,79.0,13.0,0.0,0.0,0.0,146.0,94.0,77.0,13.0,0.0,-0.0407392405063291,-0.0988416666666666,0.0866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4, No party,45-64,1,0,0,1,-0.0970809604582021,-0.0406601237615276,-0.0454555763415471,-0.0306343581136126,-0.0561207161188658,0.0058714167257654,0.0046241859147564,-0.013051771545105,0.0367588266706448,-0.0115588812010348
683,Independent/Not sure,25 - 44,Very interested,65.22825231481481,16561.0,15266.0,3642.0,369.0,0.0,0.0,0.0,0.0783136463481591,0.1172111111111111,0.024171361194812,0.0,0.0,0.0,0.0,0.0,0.0,153.11255787037038,26333.0,26333.0,5545.0,280.0,0.0,0.0,0.0,0.1175343011722272,0.0935510714285714,0.0106330459879238,0.0,0.0,0.0,0.0,0.0,0.0,63.928263888888885,147.0,1675.0,2578.0,2283.0,1057.0,233.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,15.53061224489796,11.394557823129253,-0.079155027378537,-0.0735338514141333,0.0056211759644037,-0.0926622388059701,-0.0846337305419193,0.0080285082640508,0.4693877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.1020586946999562,0.0,0.0,0.0,0.0,0.0,0.0,32.14347222222222,62.0,62.0,34.0,7.0,0.0,0.0,0.0,60.0,52.0,32.0,7.0,0.0,-0.1005735294117647,-0.1107571428571428,0.1129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,4, No party,25-44,1,0,1,1,-0.188631660066358,0.0101238391761393,0.0051997772341829,0.0068780130667846,0.0217586027730001,-0.0174634422169377,-0.0108424295178266,0.0271783718401575,0.0097739504512805,-0.0205763212915045
684,Lean Democrat,45 - 64,Somewhat interested,,,,,,,,,,,,,,,,,,89.21142361111112,35784.0,35784.0,15488.0,88.0,0.0,1.0,1.0,0.0224836389462809,0.018878409090909,0.0024591996422982,0.0,2.794545048066175e-05,2.794545048066175e-05,0.0,0.0113636363636363,0.0113636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Ind/Lean D,45-64,0,0,1,4,,,,,,,,,,
685,Independent/Not sure,25 - 44,Very interested,56.26743055555556,20443.0,19152.0,15705.0,1061.0,0.0,0.0,0.0,0.1065008595988796,0.2152339015151514,0.0553989139515455,0.0,0.0,0.0,0.0,0.0,0.0,117.05068287037037,17137.0,17137.0,12946.0,641.0,0.0,0.0,0.0,0.0769464081569596,0.1613471698113207,0.0374044465192274,0.0,0.0,0.0,0.0,0.0,0.0,56.94399305555555,780.0,8629.0,14753.0,13305.0,9074.0,2764.0,13.0,14.0,27.0,566.0,11.0,14.0,25.0,11.0,14.0,25.0,17.057692307692307,11.062820512820512,-0.0022153593403842,-0.0015428102098299,0.0006725491305542,-0.0724950006169346,-0.0713346294997464,0.0011603711171881,0.7256410256410256,0.0141025641025641,0.0179487179487179,0.032051282051282,0.019434628975265,0.0247349823321554,0.0441696113074204,0.2077414505824877,0.0009770762871101,0.0010522360015031,0.0020293122886133,0.0047033285094066,0.0050651230101302,0.0097684515195369,55.01936342592592,289.0,289.0,211.0,40.0,0.0,0.0,0.0,251.0,120.0,184.0,34.0,0.0,0.0391180094786729,0.0063184210526315,0.1384083044982699,0.0,0.0,0.0,0.0,0.0,0.0,4, No party,25-44,1,1,0,3,-0.197276525034372,0.0212224727100757,-0.0410789300552576,-0.0083722812050885,0.0178874681594037,-0.0202744476553079,-0.0321148011889364,-0.0226510134271834,0.0196999041684249,0.0028754572800265
686,Strong Democrat,65+,Very interested,,,,,,,,,,,,,,,,,,90.9825,147237.0,147237.0,69916.0,2907.0,0.0,81.0,81.0,0.0623228731620802,-0.029729576008273,0.0197436785590578,0.0,0.0005501334583019,0.0005501334583019,0.0,0.0278637770897832,0.0278637770897832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Strong D,65+,1,1,1,1,,,,,,,,,,
687,Strong Democrat,45 - 64,Very interested,72.49565972222223,70085.0,63390.0,12994.0,4156.0,0.0,0.0,0.0,0.0350893797137143,0.0824181477783325,0.0655623915444076,0.0,0.0,0.0,0.0,0.0,0.0,73.47344907407407,52319.0,52319.0,8249.0,3432.0,0.0,8.0,8.0,0.0337394472057219,0.078093052499214,0.0655975840516829,0.0,0.0001529081213325,0.0001529081213325,0.0,0.0023310023310023,0.0023310023310023,68.90092592592593,97.0,1071.0,1405.0,1265.0,618.0,184.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,13.041237113402062,11.041237113402062,0.0756087524723893,0.0758913817900912,0.0002826293177019,-0.0160324002934507,-0.0034065084750843,0.0126258918183663,0.4432989690721649,0.0,0.0,0.0,0.0,0.0,0.0,0.1454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,58.94611111111111,37.0,37.0,21.0,5.0,0.0,0.0,0.0,33.0,23.0,21.0,5.0,0.0,-0.0046857142857142,-0.0009599999999999,0.1351351351351351,0.0,0.0,0.0,0.0,0.0,0.0,7,Strong D,45-64,1,1,1,1,-0.203893248545849,0.0189813083437059,-0.0582050007858664,-0.0538626892391022,-0.023872933529627,0.0095041507017329,-0.0078676633499312,0.0274942921959607,0.0179884471756755,0.0057008394116758
688,Lean Republican,25 - 44,Extremely interested,49.51679398148149,3139.0,2876.0,271.0,1.0,0.0,0.0,0.0,0.0560789667896678,0.6079,0.0003477051460361,0.0,0.0,0.0,0.0,0.0,0.0,137.83923611111112,8370.0,8370.0,692.0,12.0,0.0,0.0,0.0,0.0025310693641618,0.1931583333333333,0.0014336917562724,0.0,0.0,0.0,0.0,0.0,0.0,30.59857638888889,35.0,418.0,592.0,543.0,289.0,105.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.514285714285714,11.942857142857145,-0.141786024962282,-0.155120522704984,-0.0133344977427019,-0.1153208982683982,-0.091147111817252,0.0241737864511462,0.6285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.1933701657458563,0.0,0.0,0.0,0.0,0.0,0.0,29.77204861111111,7.0,7.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,-0.0708666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Ind/Lean R,25-44,1,0,0,1,-0.211954952588976,0.0233936883300784,-0.0044662982876199,-0.0048186921087047,0.0125046428646785,-0.0068575572626655,-0.0363259450180438,0.0020182854927192,-0.0208790817950638,-0.0026988080304924
689,Lean Democrat,65+,Very interested,157.95092592592593,30343.0,24837.0,8581.0,812.0,2.0,53.0,53.0,0.1153090082741008,-0.0051939130434782,0.0326931593992833,8.052502315094415e-05,0.0021339131135,0.0021339131135,0.0024630541871921,0.0652709359605911,0.0652709359605911,247.93248842592592,76854.0,76854.0,19932.0,3516.0,9.0,243.0,243.0,0.0661064017660044,0.0405631916132789,0.0457490826762432,0.000117105160434,0.0031618393317198,0.0031618393317198,0.0025597269624573,0.0691126279863481,0.0691126279863481,31.16642361111111,7.0,77.0,96.0,84.0,54.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0468350877192982,0.0540843036812966,0.0072492159619983,0.0903999999999999,0.1802,0.0898,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,31.166203703703705,4.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,-0.06195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Ind/Lean D,65+,1,1,1,1,-0.322461253078042,0.0215559435968632,-0.0967047446629594,0.111460634022246,0.0472555230416629,0.0939517926683692,0.0367247328086658,-0.0397697159638631,0.0053510329961323,-0.0019911554375975
690,Lean Republican,45 - 64,Extremely interested,178.00881944444444,160970.0,146818.0,20185.0,99.0,0.0,2.0,2.0,0.1654133514986818,0.0235210526315789,0.0006743042406244,0.0,1.362230789140296e-05,1.362230789140296e-05,0.0,0.0202020202020202,0.0202020202020202,259.23028935185187,131730.0,131730.0,5561.0,158.0,1.0,9.0,9.0,0.0492049991008811,0.0176610294117647,0.0011994230623244,7.591285204585136e-06,6.832156684126623e-05,6.832156684126623e-05,0.0063291139240506,0.0569620253164556,0.0569620253164556,144.0400462962963,41.0,448.0,500.0,463.0,121.0,31.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.292682926829269,10.926829268292684,0.0715420096021947,0.0815874661488779,0.0100454565466831,-0.012617619047619,-0.0127410935228792,-0.0001234744752601,0.3658536585365853,0.0,0.0,0.0,0.0,0.0,0.0,0.0669546436285097,0.0,0.0,0.0,0.0,0.0,0.0,140.13787037037036,13.0,13.0,1.0,1.0,0.0,0.0,0.0,11.0,10.0,1.0,1.0,0.0,0.045,0.045,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,3,Ind/Lean R,45-64,1,0,0,1,-0.217900161099888,0.0075786761835693,-0.124372374020223,0.119537094552916,-0.0591304239610383,0.104167753058453,0.0972068849913456,-0.0303734982418388,-0.0499949748881977,0.0867372041242611
691,Strong Republican,45 - 64,Very interested,,,,,,,,,,,,,,,,,,91.16461805555556,29899.0,29899.0,13740.0,392.0,0.0,13.0,13.0,0.0980969941775836,0.0115092071611253,0.0131108063814843,0.0,0.0004347971504063,0.0004347971504063,0.0,0.0331632653061224,0.0331632653061224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Strong R,45-64,1,1,1,1,,,,,,,,,,
692,Lean Democrat,25 - 44,Extremely interested,183.48196759259253,73943.0,68144.0,19949.0,215.0,0.0,2.0,2.0,0.0142274399719321,0.0951372093023255,0.0031550833528997,0.0,2.934961258511388e-05,2.934961258511388e-05,0.0,0.0093023255813953,0.0093023255813953,272.4615509259259,126115.0,126115.0,28736.0,287.0,0.0,33.0,33.0,0.016852477728285,-0.0173055749128919,0.0022757007493161,0.0,0.0002616659398168,0.0002616659398168,0.0,0.1149825783972125,0.1149825783972125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Ind/Lean D,25-44,1,0,1,3,,,,,,,,,,
693,Not very strong Democrat,25 - 44,Extremely interested,19.93489583333333,1518.0,1373.0,843.0,11.0,0.0,0.0,0.0,-0.0571557532621586,0.0147999999999999,0.0080116533139111,0.0,0.0,0.0,0.0,0.0,0.0,85.56386574074074,5119.0,5119.0,3481.0,25.0,0.0,0.0,0.0,0.0109279804653835,0.0183916666666666,0.0048837663606173,0.0,0.0,0.0,0.0,0.0,0.0,18.20431712962963,43.0,450.0,606.0,549.0,166.0,18.0,2.0,0.0,2.0,11.0,2.0,0.0,2.0,2.0,0.0,2.0,12.767441860465116,10.465116279069768,-0.0096979027777777,-0.0187151664131393,-0.0090172636353615,-0.1105681818181818,-0.1123416666666666,-0.0017734848484848,0.2558139534883721,0.0465116279069767,0.0,0.0465116279069767,0.1818181818181818,0.0,0.1818181818181818,0.0327868852459016,0.0036429872495446,0.0,0.0036429872495446,0.1111111111111111,0.0,0.1111111111111111,18.91577546296296,17.0,17.0,2.0,0.0,0.0,0.0,0.0,15.0,6.0,2.0,0.0,0.0,-0.01045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Not very strong D,25-44,1,1,0,4,-0.198529003604528,0.0446503014400169,-0.0459762732829817,-0.0023128805977423,0.0529816109396792,0.0080759547586933,-0.0293052437792432,-0.0369622876249347,0.0445871879135707,-0.0207897320461659
694,Independent/Not sure,25 - 44,Not at all interested,10.281261574074074,35.0,25.0,23.0,0.0,0.0,0.0,0.0,-0.1588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.789027777777775,493.0,493.0,301.0,0.0,0.0,0.0,0.0,-0.0113740863787375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4, No party,25-44,0,0,0,2,,,,,,,,,,
